ID_PARCEL,M_VV_1010m,M_Inc_1010,M_NDVI_101
"10013411",0.066118484238784,41.0617264641656,67.8275862068966
"10013412",0.052844504910883,41.0456139308078,29.108040201005
"3001621",0.113471636479651,41.0587714866356,73.2105263157895
"3001550",0.061104543578739,41.060201718257,59.3823529411765
"3001551",0.057580564933394,41.0643517630441,30.7231638418079
"3001619",0.047683213764457,40.939338241625,63.8148148148148
"3001618",0.067893889964203,40.9269947663197,54.7704918032787
"3001617",0.055723920497541,40.9326642354329,27.5850340136054
"3001620",0.045056305963416,40.9213712224701,68.6813186813187
"10013461",0.046581779738509,40.8187967486086,65.2564102564103
"3047825",0.058788726494337,40.8897776459203,61.8571428571429
"3047824",0.037978161927513,40.8462291840584,59.9016393442623
"3047823",0.028606515551029,40.8154189531193,29.8965517241379
"3002490",0.07354842594761,40.9819783263564,55.0333333333333
"3005704",0.039807463574633,40.789279914764,51.5403050108932
"10013719",0.047585757039233,40.9955926836554,63.2718446601942
"3032557",0.037545169374215,41.0235312066111,53.5196078431373
"3032555",0.043823761058711,40.7763705142709,52.9411764705882
"10013720",0.051192401965236,41.0241700322682,40.9023255813953
"10013721",0.057257409178955,41.0288109574581,51.7387387387387
"3032730",0.048648638748919,41.0172822863888,32.9608269858542
"3032651",0.037486552869935,41.0257401379958,33.6532066508314
"10013722",0.029733269119307,41.0439253189984,66.0512820512821
"10013723",0.04111666328614,41.0544625062209,24.7361111111111
"3032729",0.043413963484076,41.0344425494854,61.0574712643678
"10013724",0.126303612790191,41.0067911296311,42.5092250922509
"3032722",0.079211520494484,40.9963370346441,60.7769784172662
"3032653",0.054170170885532,40.992683055789,73.8068181818182
"3032732",0.064060134996401,40.9997374737849,71.4634146341463
"10013839",0.066482312311002,40.9978488829078,66.0609756097561
"10013840",0.051087149285844,40.9975662231445,75.6842105263158
"3049754",0.064750678685977,41.225021587693,37.3717948717949
"3049753",0.057029762305319,41.2266890525818,68.5714285714286
"3069678",0.067806797474623,41.2268084716797,64.2666666666667
"3049759",0.051019528570275,41.2336508115133,58.5555555555556
"3049821",0.085316502292458,41.2369129225229,61.7344021102394
"3049757",0.060550711301326,41.2156837087282,20.4285714285714
"10013977",0.045343263976454,40.7988115504058,81.5447976878613
"2992730",0.060641358072152,40.5570813788742,60.390243902439
"2994409",0.061913255297325,40.5568656227805,57.8108108108108
"2994411",0.056400055334679,40.5714395212573,61.4180790960452
"2994410",0.020225739354644,40.5706186670018,26.736641221374
"2992727",0.04949641283644,40.5626830096659,64.5761589403973
"2992726",0.055774201811464,40.5574281480577,49
"2994413",0.042713143988638,40.7778490427378,48.6415094339623
"2992736",0.036749598356318,40.5549180196679,37.6175298804781
"2994407",0.05387661005949,40.6916271638588,52.6837606837607
"2992738",0.03532951408507,40.5669791572972,62.8571428571429
"10014088",0.025349411732433,40.5578877420136,41.0526315789474
"2994403",0.046994594356685,40.5750242062469,32.8702702702703
"2994404",0.030933654074198,40.5755402303162,38.2683823529412
"2992733",0.079905117770106,40.5497966820086,78.1666666666667
"2992729",0.031504781383867,40.7933807962949,23.7185185185185
"2994398",0.102855120075348,40.7763176138543,69.5379310344828
"2992732",0.05164323150693,40.5524778044626,45
"2994841",0.057232500928821,40.9421425636369,27.6470588235294
"2994840",0.079419611941978,40.8690754074648,20.6521739130435
"3039662",0.057689086030665,40.9924355240556,44.3521739130435
"3039669",0.052450796359952,41.0057143876047,56.3709677419355
"3039670",0.049458719698316,41.002640386266,44.5227272727273
"3039671",0.05567289913136,41.0053829578871,68.2792207792208
"3039673",0.040073415835815,41.016093192899,70.2799097065463
"3039675",0.063661544478589,41.0311271298316,72
"3039674",0.035353996103037,41.017820705067,39.298969072165
"3039743",0.056696935687214,40.9945043182373,35.2361111111111
"3039664",0.05868674652582,40.9938408886945,69.5428571428571
"3039665",0.032532538285436,40.9324456259457,72.5
"3039663",0.044890115847576,40.865508215768,83.7621951219512
"3039668",0.105861739441752,40.8204836677102,74.3898305084746
"3039677",0.050255698817574,41.0242836024753,68.2216748768473
"3039667",0.079727712938446,40.9760786357679,23.7247058823529
"3039672",0.0461077636949,41.1154156346475,46.0795454545455
"3039676",0.072613158718098,41.1148901651072,49.6
"3049956",0.045304815008312,41.0709836751895,66.8281036834925
"3030043",0.054882550901638,40.8672069891905,66.0934579439252
"2985706",0.041773723667586,41.0522807468878,72.7873303167421
"2985710",0.072261909681177,41.08013185454,69.4375
"3023500",0.050719370925387,40.3249616707321,35.4
"3023499",0.055428143955155,40.3273550732218,60.4660070220236
"3023503",0.036238767113225,40.3119322607748,64.7951219512195
"3023502",0.055099358233372,40.3212929492725,65.4945911949685
"3023501",0.049384453181473,40.287699781517,70.6389578163772
"3023508",0.068166920407252,40.3871536254883,73.6666666666667
"3023509",0.049122924180286,40.3563148026866,72.4816966879721
"3023505",0.0539055445109,40.3690006442186,51.0936708860759
"3023506",0.046954049902413,40.398545890942,48.5492957746479
"3023510",0.056372127090942,40.3770979580323,67.4920634920635
"3023507",0.061464030502571,40.3856371960609,74.4905660377358
"3023497",0.045501091684889,40.3919796857083,53.7237163814181
"3023496",0.056084168041176,40.4326544173443,56.5260726072607
"3023504",0.042759408962659,40.4414152145386,53.0033222591362
"3023498",0.039444397279137,40.35179973293,53
"3023511",0.056732354313135,40.3430698394775,56.5625
"3036420",0.042646923625119,40.8635886445337,43.0144927536232
"3044259",0.047021420778551,40.6954291945576,60.067940552017
"3044258",0.116295597386048,40.7019046517306,77.1680672268908
"3044261",0.044443300299188,40.6272136040454,50.3505154639175
"3044256",0.068196992436684,40.7637780684999,55.9186991869919
"3044262",0.054570381882551,40.7980700174967,65.0761421319797
"3044257",0.047724968791692,40.8769686001177,57.893567251462
"3044260",0.06259702648906,40.863524396034,58.6501182033097
"3056200",0.085310369729996,41.0452194213867,60
"3056131",0.070146489631448,41.046285969253,61.9143686502177
"3056130",0.067290034666966,41.0129751287428,60.8742469879518
"3056128",0.047771696634975,41.0102787902675,58.4318181818182
"3056129",0.070600081763517,40.9982169774862,72.4895833333333
"3056125",0.067967873104983,41.0075613850984,60.5352480417755
"3056201",0.069151771602346,41.0102707023051,50.3962264150943
"3056126",0.043151299269604,41.0118156160627,55.0952380952381
"3056127",0.071546808919973,41.0524567027151,65.2758620689655
"3056124",0.062094617982732,41.0340250150988,43.4135215856639
"3056121",0.051351259091955,41.0744790604276,66.8565400843882
"3056202",0.065801649622745,41.0599720841747,66.075
"3056205",0.077478250929792,40.839807510376,56.1346153846154
"3056208",0.084655929564825,40.8359876526189,54.6176470588235
"3056207",0.043023641116567,40.6298667776327,49.7541331072488
"3056206",0.052828886742262,40.6463148217452,54.7037037037037
"3056204",0.041310634534314,40.642970463015,42
"10015156",0.032201475071964,40.6475915981297,41.0501567398119
"10015173",0.026849393066345,40.5714710579219,17.7373798076923
"10015174",0.049463798667833,40.5623515276036,44.7881068874671
"3056122",0.100161603215752,40.8424346054657,62
"3056123",0.048174039036806,40.81007783824,61.5665024630542
"10015175",0.083862883298069,40.8065282362335,45.982332155477
"10015176",0.052210560416094,40.7707970041624,66.4820512820513
"3036658",0.048648553345182,41.0325156058974,82.1167964404894
"3036749",0.092491999390806,41.1156732571725,72.3440514469453
"3036752",0.096828874892422,41.1274256025042,62.9739583333333
"3036750",0.042596983513853,41.1039399407561,22.0219378427788
"3036751",0.059014345821569,41.1165318001591,33.4374468085106
"10015229",0.058356431342841,41.0868396567147,47.103550295858
"3036659",0.046607712024291,41.0067573456537,74.7483443708609
"3036757",0.045083620872732,40.7773651051744,58.8472222222222
"3036748",0.042252430874298,40.7806485932449,43.5932203389831
"1090217",0.039765119913616,40.6758754372705,48.3211009174312
"3036747",0.026664481020972,41.1331871555584,15.7921108742004
"3033742",0.053010021156067,40.8554467595915,44.606914212548
"3033743",0.034853931358318,40.7859497354499,39.6964423820572
"3033750",0.044437452699549,40.7357320370881,70.3716814159292
"3033749",0.034214979908059,40.8092170522678,56.6948424068768
"3033744",0.054741593578224,40.7899121250015,26.4824561403509
"3033747",0.054642142367829,40.7592121431197,40.1445497630332
"3033748",0.037621125375548,40.8154072144786,47.0182516810759
"3033741",0.036774069150207,40.7963941980581,58.1862745098039
"3033746",0.051560205768285,40.6656472885301,45.8469945355191
"3033745",0.073646287666634,40.6747248032514,55.9010989010989
"3027853",0.046494315766419,40.8543628056844,71.1538461538462
"3027770",0.062215497898047,40.8455252254711,66.3076923076923
"3027854",0.027748066282859,40.8354894609162,49.4696132596685
"3027768",0.045672051496804,40.8408015823364,21.9857142857143
"3027847",0.043390066390718,40.8306856297735,65.9347826086957
"3027772",0.053790525419683,40.8344089228932,28.6551724137931
"3027767",0.042153114557994,40.7335788468669,67.6179775280899
"10015327",0.060341936321213,40.8403576777532,20.9703703703704
"3027769",0.037163232274354,40.8465927429199,76.3988439306358
"3027850",0.057577235483617,40.8302052335919,22.9251700680272
"3027852",0.237836497482148,40.8437934585764,55.6428571428571
"3027851",0.052644335643399,40.8426982981949,63.7582417582418
"3027849",0.032739685065198,40.8450435291637,65.2033898305085
"3027848",0.03679204980051,40.8306556721374,54.1969696969697
"10015328",0.055276023699359,40.8326454559962,26.6268656716418
"10015329",0.081178117928834,40.746362252071,71.0606060606061
"2986904",0.053376008001481,40.8608725282567,61.4137931034483
"2986908",0.045301522832338,40.9805458446412,55.1822660098522
"2986984",0.071559779231616,40.8556571425053,73.1842105263158
"2986905",0.045774930936172,40.8560553205774,51.0526315789474
"2986983",0.041060810564491,40.809373523878,64.4193548387097
"2986987",0.046264527911427,40.8134963248191,6.96510903426791
"2986986",0.044373428222954,40.831176295425,20.4845926551287
"2986901",0.048351696292314,41.138408872092,53.515873015873
"2986903",0.04667700286108,41.2465422283519,58.141935483871
"2986982",0.051269163402754,40.8252480996622,59.3703703703704
"2986902",0.031715749823038,40.847541316863,77.6818181818182
"2986988",0.048945465888183,40.8006097774694,57.5591397849462
"2986900",0.04434757806009,40.8134219179167,50.4748953974895
"3010904",0.055080809192652,40.7199449457674,53.1139240506329
"3010996",0.046628026095524,40.7171228584612,62.5844155844156
"10015725",0.042077902331948,41.2412370300293,71.8823529411765
"2985413",0.060351039412142,40.9667433250212,9.79952195996415
"2985408",0.042047194047339,41.0286885208326,60.9221183800623
"2985423",0.079400866513826,40.9926674536939,49.6298342541436
"2985424",0.051272753760353,41.000905179166,53.8546255506608
"2985419",0.07823100777136,41.0405712551541,65.9032258064516
"2985420",0.042936982405646,41.0337185130783,59.6779026217228
"2985401",0.083289205947,41.0277030226113,76.1473684210526
"2985412",0.075871648038822,40.7931772757244,49.1187172371261
"2985410",0.052794924031035,40.8713147527235,51.7082661754548
"2985403",0.046477781515503,40.9294773325485,52.1605544325729
"3050125",0.071867545307664,41.0681352174155,63.5257731958763
"3050188",0.061034036939269,41.0596467772527,73.3111111111111
"3040369",0.046180041486937,41.0246238321435,72.5866013071895
"3040370",0.0600337344887,41.0179465157645,4.24817518248175
"3040286",0.037967245081745,40.9596782326698,50.6467236467236
"3040294",0.061332586237454,40.9565540241971,53.6152073732719
"3040293",0.087838143691526,40.9590105097345,63.3886010362694
"3040295",0.045368547637814,40.9523620115008,49.008316008316
"3040297",0.061780150475972,41.0436061056037,23.2203389830508
"2994238",0.076846456749301,40.7601445625568,41.4146341463415
"2994239",0.034128418425338,40.8672358064033,81.3707025411061
"2994253",0.074075333395552,40.8534205775107,73.214953271028
"2995298",0.10063337041186,41.1455314685772,71.7641509433962
"2995375",0.09067104298966,41.149049817728,76.7256097560976
"2995293",0.09207443063232,41.1471345207908,58.3571428571429
"3050130",0.038422997669921,41.0773866432558,66.6739130434783
"3050127",0.051756392722347,41.0644509592159,62.6511627906977
"3050128",0.059036414982613,41.0563579793601,40.7054908485857
"3050126",0.055000842949994,41.0867269347314,75.4679389312977
"3050129",0.051277952344032,41.0696377721626,68.8789386401327
"3050202",0.034379788012791,40.8670461865671,51.4015625
"3050203",0.037029042681674,40.8718958740556,16.2141212586339
"3050204",0.032078023416648,40.8795458041363,17.5203619909502
"3050197",0.075174487218083,41.0813025065831,69.1016949152542
"3050198",0.060343226517944,41.0774684324861,70.0867052023121
"3050199",0.097098672683921,41.0769630142405,80.5240963855422
"3032539",0.089292670289675,41.1927872309609,56.8294573643411
"3032601",0.088182339210093,41.1970608027901,51.2747252747253
"3002676",0.05371279333319,41.1250844682966,68.2608695652174
"10016254",0.080642585734456,41.1132374615736,57.5833333333333
"3002607",0.058893403614916,41.0984062013172,84.6379310344828
"3002612",0.056964097048354,41.0691846628658,64.0873015873016
"3002606",0.076358216905116,41.1157777224544,53.1971830985916
"3002611",0.033529853676149,41.043648942988,76.8522727272727
"10016297",0.047108156596432,40.8120806113533,48.3306451612903
"10016298",0.049409965398411,40.8133962809245,36.8992248062016
"10016299",0.090122558282954,40.5244475228446,73.28
"10016300",0.068163295276463,40.5245087363503,69.2857142857143
"3006247",0.088015074873793,40.5250872250261,67.25
"3006246",0.036133588052406,40.5322866969638,47.4020618556701
"10016301",0.061520392341273,40.7759695280166,47.301724137931
"10016302",0.054095243678448,40.775704789669,64.7751937984496
"10016303",0.0343332954234,40.8882841039587,44.7340425531915
"10016304",0.116333734244108,40.5281320299421,72.7777777777778
"10016305",0.095833036166273,40.5274553800884,69.0769230769231
"10016306",0.068513762592426,40.5288676135945,70.3888888888889
"10016307",0.094428635202348,40.528636932373,73
"10016353",0.064184492950638,40.6732365078396,55.0967741935484
"3006321",0.053580553335852,40.7419312055721,45.5333333333333
"3006316",0.042136903772963,40.7625429681007,68.75
"3006314",0.036651582541791,40.7629244255297,59.64
"10016479",0.062212109354507,40.7678984022632,37.8382352941176
"10016480",0.068122577087747,40.5215048048231,52.2258064516129
"10016481",0.092764438918004,40.5217437744141,58.5555555555556
"10016482",0.07097983342551,40.7713120324271,62.9473684210526
"3006239",0.049621376179857,40.8124639590581,26.5147058823529
"3006238",0.049704282686991,40.8120521096622,47.8703703703704
"3053176",0.114289986110477,40.9814244125544,43.1248884924175
"3053258",0.19463498389862,41.033635492678,22.2626865671642
"3053364",0.154472635057452,41.0966481592748,29.3271028037383
"10016515",0.073541252637923,41.0665380875143,11.9969313387035
"3053357",0.160735499782339,41.1023252277892,26.8797399783315
"3051952",0.048888293065367,41.1642533559648,52.1509433962264
"3448744",0.056596911365264,40.4615743425157,18.7584745762712
"3448202",0.055084907332068,40.4853115578123,22.929347826087
"10016519",0.028418071272062,40.5052380861457,17.7086614173228
"10016520",0.035129893918832,40.5062775675456,14.5674931129477
"10016521",0.060644849751364,40.5253366694731,22.4700854700855
"10016522",0.027426222766933,40.5169640081534,16.6290909090909
"3053265",0.132045528811738,41.0488600464642,21.4841445427729
"3053276",0.143522199986678,41.0647037353121,24.3638059701493
"10016523",0.044922164005555,41.0120371814188,13.3198653198653
"10016524",0.043732412436956,40.9949780307349,14.1653064047586
"10016525",0.048502994154982,41.1631721430771,13.1325892857143
"10016526",0.050176263660275,41.1787237332451,9.88506981740064
"3053374",0.194474370559499,41.0885465951527,21.2237017310253
